ACC_TIME	ACC_X	ACC_Y	ACC_Z	GYRO_X	GYRO_Y	GYRO_Z
1700000005650	1955	-2216	-111	-71	-68	1
1700000005660	1942	-2218	-121	-65	-71	-5
1700000005670	1952	-2214	-125	-71	-63	5
1700000005680	1952	-2217	-113	-66	-70	5
1700000005690	1959	-2216	-117	-60	-72	4
1700000005700	1958	-2214	-130	-65	-64	-5
1700000005710	1946	-2218	-113	-65	-63	10
1700000005720	1958	-2213	-118	-62	-58	-8
1700000005730	1954	-2214	-130	-54	-65	8
1700000005740	1944	-2220	-118	-65	-64	12
1700000005750	1965	-2215	-116	-60	-64	-10
1700000005760	1955	-2222	-112	-78	-51	2
1700000005770	1958	-2212	-117	-72	-62	-5
1700000005780	1953	-2213	-104	-80	-60	0
1700000005790	1960	-2218	-121	-57	-56	5
1700000005800	1947	-2209	-102	-66	-59	0
1700000005810	1945	-2210	-108	-59	-69	9
1700000005820	1954	-2212	-110	-58	-65	8
1700000005830	1956	-2214	-113	-58	-72	9
1700000005840	1954	-2201	-117	-61	-68	2
1700000005850	1945	-2205	-109	-54	-57	-3
1700000005860	1967	-2210	-122	-53	-57	-1
1700000005870	1952	-2218	-109	-64	-59	1
1700000005880	1954	-2201	-105	-60	-61	2
1700000005890	1956	-2214	-110	-62	-66	14
1700000005900	1959	-2210	-106	-59	-71	5
1700000005910	1956	-2212	-110	-68	-63	-1
1700000005920	1955	-2215	-101	-61	-60	12
1700000005930	1961	-2199	-113	-71	-72	11
1700000005940	1954	-2199	-99	-68	-59	14
1700000005950	1948	-2213	-119	-55	-65	10
1700000005960	1960	-2212	-112	-66	-72	4
1700000005970	1948	-2198	-115	-58	-65	-5
1700000005980	1958	-2202	-103	-57	-57	2
1700000005990	1959	-2213	-105	-65	-62	5
1700000006000	1969	-2201	-109	-57	-64	8
1700000006010	1954	-2194	-95	-54	-67	17
1700000006020	1955	-2198	-102	-48	-65	12
1700000006030	1969	-2201	-102	-56	-70	4
1700000006040	1959	-2202	-101	-56	-56	11
1700000006050	1949	-2209	-97	-51	-69	5
1700000006060	1959	-2205	-108	-66	-69	-1
1700000006070	1960	-2194	-95	-55	-61	0
1700000006080	1957	-2202	-97	-49	-68	2
1700000006090	1962	-2216	-92	-58	-65	1
1700000006100	1953	-2201	-106	-57	-58	7
1700000006110	1963	-2192	-101	-46	-72	14
1700000006120	1958	-2194	-91	-55	-67	0
1700000006130	1954	-2200	-99	-55	-60	17
1700000006140	1965	-2198	-103	-52	-60	8
1700000006150	1958	-2196	-94	-70	-73	7
1700000006160	1966	-2195	-93	-59	-62	9
1700000006170	1965	-2200	-92	-53	-77	0
1700000006180	1956	-2199	-101	-58	-65	7
1700000006190	1959	-2185	-95	-45	-69	12
1700000006200	1964	-2189	-96	-65	-72	6
1700000006210	1959	-2207	-105	-61	-72	17
1700000006220	1966	-2186	-96	-59	-69	1
1700000006230	1954	-2197	-90	-39	-53	17
1700000006240	1957	-2195	-104	-54	-62	-3
1700000006250	1962	-2191	-87	-56	-53	4
1700000006260	1948	-2192	-89	-58	-70	5
1700000006270	1960	-2183	-89	-58	-57	15
1700000006280	1959	-2194	-86	-64	-60	10
1700000006290	1959	-2204	-83	-59	-59	9
1700000006300	1954	-2194	-92	-51	-62	2
1700000006310	1951	-2205	-81	-53	-65	12
1700000006320	1955	-2194	-91	-56	-61	1
1700000006330	1953	-2191	-87	-50	-66	16
1700000006340	1966	-2193	-92	-49	-62	10
1700000006350	1962	-2198	-82	-51	-78	23
1700000006360	1960	-2201	-92	-48	-68	12
1700000006370	1968	-2208	-84	-54	-73	17
1700000006380	1958	-2197	-91	-41	-62	8
1700000006390	1959	-2190	-83	-49	-57	17
1700000006400	1951	-2198	-90	-41	-68	11
1700000006410	1961	-2187	-83	-57	-63	18
1700000006420	1955	-2185	-80	-55	-68	14
1700000006430	1957	-2192	-83	-55	-66	21
1700000006440	1955	-2185	-86	-48	-59	10
1700000006450	1959	-2186	-87	-52	-64	10
1700000006460	1952	-2182	-87	-46	-70	12
1700000006470	1957	-2194	-73	-53	-57	1
1700000006480	1955	-2187	-83	-55	-64	12
1700000006490	1956	-2198	-86	-60	-75	-2
1700000006500	1955	-2190	-77	-53	-71	11
1700000006510	1955	-2202	-75	-46	-60	23
1700000006520	1961	-2189	-81	-46	-51	17
1700000006530	1960	-2189	-91	-50	-61	19
1700000006540	1958	-2183	-71	-51	-63	10
1700000006550	1958	-2191	-76	-64	-70	9
1700000006560	1972	-2185	-83	-52	-68	6
1700000006570	1954	-2190	-68	-48	-62	13
1700000006580	1954	-2190	-70	-36	-63	16
1700000006590	1950	-2181	-76	-44	-68	22
1700000006600	1956	-2194	-71	-45	-67	8
1700000006610	1961	-2175	-73	-51	-79	7
1700000006620	1952	-2188	-83	-39	-67	20
1700000006630	1960	-2178	-66	-50	-68	19
1700000006640	1955	-2190	-81	-48	-58	18
1700000006650	1955	-2179	-71	-44	-71	9
1700000006660	1947	-2190	-73	-46	-55	15
1700000006670	1961	-2182	-67	-54	-63	14
1700000006680	1957	-2184	-64	-47	-64	10
1700000006690	1949	-2182	-75	-62	-73	0
1700000006700	1946	-2192	-76	-52	-70	14
1700000006710	1945	-2185	-69	-41	-65	15
1700000006720	1949	-2187	-70	-44	-70	8
1700000006730	1945	-2192	-76	-46	-68	27
1700000006740	1959	-2192	-59	-43	-63	13
1700000006750	1933	-2176	-72	-41	-56	13
1700000006760	1946	-2179	-67	-47	-61	8
1700000006770	1955	-2185	-76	-52	-62	16
1700000006780	1950	-2189	-72	-46	-61	9
1700000006790	1955	-2184	-85	-47	-65	23
1700000006800	1953	-2181	-72	-58	-64	16
1700000006810	1942	-2187	-80	-50	-62	12
1700000006820	1946	-2198	-66	-50	-63	22
1700000006830	1949	-2187	-70	-46	-64	12
1700000006840	1958	-2195	-60	-58	-58	11
1700000006850	1958	-2190	-65	-44	-51	3
1700000006860	1946	-2186	-60	-46	-63	16
1700000006870	1946	-2192	-70	-54	-64	17
1700000006880	1948	-2179	-66	-50	-59	7
1700000006890	1950	-2188	-73	-55	-71	5
1700000006900	1951	-2183	-62	-46	-62	15
1700000006910	1944	-2185	-58	-48	-78	14
1700000006920	1937	-2188	-65	-49	-63	20
1700000006930	1942	-2190	-55	-52	-51	13
1700000006940	1942	-2191	-68	-51	-60	16
1700000006950	1950	-2181	-63	-43	-58	11
1700000006960	1937	-2182	-54	-46	-60	7
1700000006970	1932	-2183	-63	-56	-70	-1
1700000006980	1937	-2183	-62	-38	-64	11
1700000006990	1939	-2180	-67	-43	-64	23
1700000007000	1943	-2189	-59	-45	-63	5
1700000007010	1926	-2192	-54	-46	-54	13
1700000007020	1929	-2187	-61	-51	-56	13
1700000007030	1941	-2178	-63	-41	-62	16
1700000007040	1938	-2188	-64	-45	-69	8
1700000007050	1942	-2192	-59	-49	-63	5
1700000007060	1948	-2194	-60	-37	-56	20
1700000007070	1927	-2194	-56	-55	-56	6
1700000007080	1931	-2189	-62	-42	-63	11
1700000007090	1932	-2184	-58	-44	-61	20
1700000007100	1931	-2185	-67	-46	-63	13
1700000007110	1934	-2188	-58	-36	-61	30
1700000007120	1946	-2189	-59	-47	-55	20
1700000007130	1933	-2189	-59	-41	-55	20
1700000007140	1931	-2180	-60	-40	-67	17
1700000007150	1927	-2181	-60	-49	-62	15
1700000007160	1930	-2177	-60	-49	-55	13
1700000007170	1933	-2193	-51	-44	-47	19
1700000007180	1939	-2186	-47	-52	-65	8
1700000007190	1928	-2186	-58	-40	-63	9
1700000007200	1930	-2202	-60	-47	-65	18
1700000007210	1924	-2182	-57	-53	-63	14
1700000007220	1932	-2195	-60	-56	-52	14
1700000007230	1925	-2188	-56	-45	-54	19
1700000007240	1932	-2193	-51	-49	-61	21
1700000007250	1927	-2188	-54	-42	-58	16
1700000007260	1929	-2178	-66	-49	-57	15
1700000007270	1930	-2187	-53	-45	-62	21
1700000007280	1920	-2180	-56	-48	-58	9
1700000007290	1922	-2182	-45	-39	-52	9
1700000007300	1931	-2186	-57	-35	-62	16
1700000007310	1920	-2179	-49	-46	-50	13
1700000007320	1942	-2184	-43	-37	-55	26
1700000007330	1918	-2186	-49	-47	-68	14
1700000007340	1919	-2181	-47	-44	-45	2
1700000007350	1922	-2188	-52	-50	-52	14
1700000007360	1932	-2181	-41	-44	-53	14
1700000007370	1918	-2188	-58	-56	-80	17
1700000007380	1922	-2201	-55	-54	-71	21
1700000007390	1926	-2194	-42	-44	-63	18
1700000007400	1921	-2179	-50	-51	-58	18
1700000007410	1917	-2190	-56	-58	-60	14
1700000007420	1918	-2184	-56	-55	-52	3
1700000007430	1915	-2184	-55	-43	-58	9
1700000007440	1920	-2191	-42	-38	-60	16
1700000007450	1926	-2191	-40	-52	-57	11
1700000007460	1915	-2188	-47	-56	-56	23
1700000007470	1915	-2196	-44	-58	-53	10
1700000007480	1907	-2189	-45	-47	-58	15
1700000007490	1914	-2188	-46	-48	-54	18
1700000007500	1923	-2201	-42	-47	-59	12
1700000007510	1909	-2183	-44	-43	-58	11
1700000007520	1918	-2189	-42	-59	-59	18
1700000007530	1909	-2182	-51	-44	-44	23
1700000007540	1906	-2196	-47	-49	-55	10
1700000007550	1908	-2194	-37	-55	-51	19
1700000007560	1909	-2195	-40	-53	-56	4
1700000007570	1914	-2189	-43	-53	-61	16
1700000007580	1907	-2190	-49	-58	-58	4
1700000007590	1910	-2201	-50	-56	-60	18
1700000007600	1901	-2193	-39	-70	-52	9
1700000007610	1904	-2207	-51	-51	-52	6
1700000007620	1905	-2194	-42	-59	-38	16
1700000007630	1903	-2188	-46	-53	-59	6
1700000007640	1906	-2196	-42	-55	-51	11
1700000007650	1904	-2191	-36	-55	-62	11
1700000007660	1900	-2192	-47	-53	-54	10
1700000007670	1905	-2188	-48	-66	-59	22
1700000007680	1910	-2196	-37	-55	-58	8
1700000007690	1908	-2193	-41	-58	-47	16
1700000007700	1895	-2189	-54	-55	-48	27
1700000007710	1912	-2193	-33	-49	-50	1
1700000007720	1897	-2199	-45	-56	-49	3
1700000007730	1895	-2194	-52	-57	-61	15
1700000007740	1915	-2204	-41	-55	-52	18
1700000007750	1908	-2192	-43	-51	-54	5
1700000007760	1902	-2201	-34	-57	-47	0
1700000007770	1898	-2189	-47	-53	-50	15
1700000007780	1902	-2198	-35	-57	-49	11
1700000007790	1906	-2197	-40	-55	-55	22
1700000007800	1896	-2207	-33	-63	-51	17
1700000007810	1902	-2201	-45	-53	-50	8
1700000007820	1898	-2193	-52	-53	-48	7
1700000007830	1893	-2206	-46	-62	-48	13
1700000007840	1890	-2204	-47	-69	-53	21
1700000007850	1895	-2210	-33	-51	-50	11
1700000007860	1890	-2209	-50	-54	-50	5
1700000007870	1904	-2205	-35	-59	-55	7
1700000007880	1900	-2202	-43	-61	-52	7
1700000007890	1890	-2196	-34	-55	-51	8
1700000007900	1894	-2216	-33	-66	-55	20
1700000007910	1901	-2201	-40	-53	-59	18
1700000007920	1898	-2201	-44	-63	-55	16
1700000007930	1888	-2197	-47	-54	-55	10
1700000007940	1886	-2194	-33	-61	-53	-5
1700000007950	1893	-2194	-27	-54	-57	3
1700000007960	1882	-2201	-42	-72	-37	19
1700000007970	1887	-2203	-29	-55	-52	12
1700000007980	1878	-2207	-42	-56	-47	3
1700000007990	1888	-2206	-44	-55	-51	11
1700000008000	1879	-2204	-35	-59	-52	2
1700000008010	1897	-2205	-30	-57	-46	5
1700000008020	1885	-2200	-37	-69	-54	11
1700000008030	1889	-2208	-35	-63	-43	15
1700000008040	1893	-2214	-43	-63	-39	12
1700000008050	1873	-2201	-36	-59	-40	18
1700000008060	1890	-2218	-19	-72	-52	11
1700000008070	1891	-2215	-45	-61	-49	2
1700000008080	1894	-2198	-34	-64	-54	9
1700000008090	1887	-2215	-40	-55	-43	20
1700000008100	1886	-2225	-42	-66	-45	18
1700000008110	1882	-2202	-43	-58	-43	13
1700000008120	1890	-2207	-37	-67	-47	8
1700000008130	1887	-2214	-39	-63	-47	14
1700000008140	1875	-2209	-36	-65	-46	8
1700000008150	1876	-2215	-42	-65	-60	13
1700000008160	1896	-2214	-37	-67	-42	12
1700000008170	1881	-2204	-31	-53	-47	9
1700000008180	1880	-2205	-44	-63	-36	15
1700000008190	1872	-2204	-47	-48	-65	19
1700000008200	1883	-2212	-35	-63	-49	2
1700000008210	1886	-2213	-37	-64	-62	8
1700000008220	1866	-2223	-37	-69	-64	7
1700000008230	1880	-2210	-44	-54	-45	5
1700000008240	1866	-2213	-28	-85	-42	13
1700000008250	1883	-2215	-30	-66	-50	20
1700000008260	1887	-2208	-38	-70	-43	13
1700000008270	1872	-2225	-34	-70	-37	-1
1700000008280	1885	-2209	-34	-67	-41	9
1700000008290	1885	-2222	-30	-72	-48	0
1700000008300	1884	-2220	-47	-62	-61	5
1700000008310	1879	-2219	-39	-59	-52	14
1700000008320	1887	-2224	-38	-77	-45	1
1700000008330	1880	-2226	-36	-71	-54	21
1700000008340	1881	-2218	-23	-72	-39	2
1700000008350	1875	-2205	-42	-72	-38	10
1700000008360	1879	-2222	-35	-69	-52	-2
1700000008370	1877	-2214	-45	-68	-49	11
1700000008380	1865	-2225	-43	-77	-49	-8
1700000008390	1876	-2212	-31	-79	-37	4
1700000008400	1877	-2220	-38	-66	-53	4
1700000008410	1881	-2223	-32	-70	-47	12
1700000008420	1877	-2221	-41	-86	-48	10
1700000008430	1876	-2233	-41	-65	-41	3
1700000008440	1866	-2227	-28	-78	-50	3
1700000008450	1870	-2220	-43	-77	-49	2
1700000008460	1872	-2230	-47	-80	-44	-1
1700000008470	1869	-2208	-45	-74	-60	10
1700000008480	1873	-2224	-41	-70	-40	8
1700000008490	1883	-2223	-35	-77	-41	4
1700000008500	1869	-2231	-45	-74	-30	9
1700000008510	1869	-2225	-44	-66	-50	9
1700000008520	1876	-2232	-42	-73	-33	-3
1700000008530	1880	-2225	-41	-78	-49	-1
1700000008540	1873	-2226	-47	-75	-38	6
1700000008550	1863	-2228	-45	-85	-34	-3
1700000008560	1867	-2228	-41	-76	-47	3
1700000008570	1883	-2231	-48	-70	-45	-6
1700000008580	1874	-2223	-49	-77	-45	1
1700000008590	1870	-2230	-52	-61	-39	-3
1700000008600	1886	-2229	-42	-76	-44	3
1700000008610	1877	-2229	-44	-70	-44	3
1700000008620	1870	-2225	-41	-75	-43	-2
1700000008630	1862	-2218	-49	-75	-43	5
1700000008640	1869	-2230	-43	-74	-46	4
1700000008650	1877	-2225	-38	-72	-36	8
1700000008660	1873	-2236	-45	-88	-49	10
1700000008670	1862	-2226	-43	-83	-44	5
1700000008680	1873	-2247	-42	-89	-41	10
1700000008690	1881	-2229	-50	-85	-41	0
1700000008700	1867	-2220	-47	-76	-43	1
1700000008710	1871	-2230	-43	-80	-41	0
1700000008720	1868	-2225	-40	-79	-43	-6
1700000008730	1874	-2239	-47	-73	-40	-1
1700000008740	1866	-2239	-50	-80	-33	-8
1700000008750	1875	-2228	-36	-80	-41	-5
1700000008760	1864	-2235	-46	-78	-43	-7
1700000008770	1881	-2227	-56	-79	-37	11
1700000008780	1860	-2241	-44	-77	-35	-1
1700000008790	1860	-2233	-57	-80	-37	-10
1700000008800	1866	-2235	-45	-93	-29	-5
1700000008810	1869	-2240	-42	-86	-47	-1
1700000008820	1868	-2223	-41	-74	-41	1
1700000008830	1868	-2233	-50	-90	-52	7
1700000008840	1877	-2250	-58	-85	-54	-5
1700000008850	1876	-2238	-40	-85	-38	0
1700000008860	1867	-2239	-39	-87	-46	-4
1700000008870	1875	-2241	-55	-76	-20	3
1700000008880	1864	-2228	-49	-84	-49	-1
1700000008890	1862	-2239	-51	-81	-42	0
1700000008900	1866	-2239	-44	-78	-38	-13
1700000008910	1866	-2244	-45	-90	-38	0
1700000008920	1870	-2237	-49	-75	-36	-8
1700000008930	1860	-2242	-48	-83	-32	-2
1700000008940	1868	-2246	-45	-88	-38	5
1700000008950	1874	-2243	-44	-79	-39	3
1700000008960	1875	-2235	-56	-89	-47	-11
1700000008970	1868	-2253	-53	-85	-27	-13
1700000008980	1870	-2240	-54	-86	-51	-10
1700000008990	1872	-2238	-42	-84	-33	0
1700000009000	1872	-2245	-48	-82	-34	-3
1700000009010	1882	-2248	-66	-77	-44	-9
1700000009020	1882	-2248	-50	-94	-47	-7
1700000009030	1866	-2243	-59	-78	-45	-1
1700000009040	1875	-2243	-54	-86	-31	-5
1700000009050	1877	-2238	-50	-87	-40	-4
1700000009060	1869	-2234	-62	-92	-22	-7
1700000009070	1872	-2250	-56	-80	-35	-7
1700000009080	1875	-2263	-56	-83	-42	4
1700000009090	1869	-2246	-54	-76	-35	-1
1700000009100	1877	-2255	-63	-86	-37	6
1700000009110	1879	-2244	-60	-86	-36	-2
1700000009120	1868	-2243	-59	-82	-24	-11
1700000009130	1867	-2247	-52	-92	-49	-15
1700000009140	1879	-2245	-57	-83	-30	-7
1700000009150	1860	-2243	-66	-83	-24	-13
1700000009160	1866	-2248	-56	-90	-44	0
1700000009170	1877	-2254	-56	-79	-43	-4
1700000009180	1889	-2244	-61	-83	-33	-9
1700000009190	1880	-2257	-48	-86	-36	-11
1700000009200	1887	-2241	-56	-84	-31	-2
1700000009210	1869	-2241	-63	-86	-32	-20
1700000009220	1880	-2244	-66	-93	-43	-12
1700000009230	1886	-2258	-45	-91	-39	-5
1700000009240	1886	-2249	-73	-79	-35	11
1700000009250	1873	-2246	-48	-81	-32	-6
1700000009260	1885	-2253	-65	-86	-27	-10
1700000009270	1887	-2258	-70	-94	-37	-9
1700000009280	1878	-2249	-50	-92	-43	-11
1700000009290	1887	-2250	-55	-86	-36	-20
1700000009300	1874	-2263	-64	-98	-26	-16
1700000009310	1885	-2262	-67	-81	-36	-13
1700000009320	1872	-2247	-64	-90	-47	-4
1700000009330	1879	-2252	-60	-84	-50	2
1700000009340	1881	-2256	-66	-91	-40	2
1700000009350	1876	-2255	-75	-94	-39	-8
1700000009360	1894	-2257	-59	-89	-35	-12
1700000009370	1888	-2254	-67	-79	-36	-14
1700000009380	1889	-2261	-62	-101	-46	-12
1700000009390	1883	-2256	-69	-84	-35	-9
1700000009400	1884	-2258	-74	-92	-34	-12
1700000009410	1885	-2257	-65	-80	-40	-7
1700000009420	1893	-2259	-64	-88	-37	-9
1700000009430	1884	-2261	-50	-91	-37	-17
1700000009440	1887	-2257	-70	-100	-37	-7
1700000009450	1883	-2258	-64	-94	-23	-12
1700000009460	1876	-2256	-69	-85	-31	-11
1700000009470	1891	-2256	-58	-98	-40	-9
1700000009480	1886	-2259	-68	-84	-33	-12
1700000009490	1886	-2257	-70	-78	-43	-10
1700000009500	1884	-2260	-76	-95	-44	-11
1700000009510	1888	-2260	-68	-86	-28	-22
1700000009520	1876	-2253	-73	-88	-35	-4
1700000009530	1893	-2258	-63	-100	-32	-18
1700000009540	1895	-2263	-71	-79	-33	-8
1700000009550	1886	-2253	-74	-78	-36	-13
1700000009560	1895	-2266	-64	-83	-25	-18
1700000009570	1893	-2260	-80	-90	-18	-14
1700000009580	1884	-2264	-70	-89	-22	-8
1700000009590	1884	-2257	-65	-82	-33	-3
1700000009600	1897	-2247	-81	-91	-35	-9
1700000009610	1884	-2256	-69	-92	-29	-16
1700000009620	1893	-2256	-75	-76	-37	-6
1700000009630	1908	-2257	-79	-97	-24	-19
1700000009640	1897	-2252	-73	-84	-38	-10
1700000009650	1896	-2272	-78	-95	-23	-9
1700000009660	1903	-2262	-65	-91	-39	-13
1700000009670	1903	-2265	-72	-85	-40	-7
1700000009680	1901	-2261	-74	-93	-25	-14
1700000009690	1896	-2254	-72	-92	-29	-17
1700000009700	1899	-2269	-75	-95	-25	-9
1700000009710	1905	-2262	-71	-92	-42	-19
1700000009720	1894	-2259	-81	-93	-28	-10
1700000009730	1910	-2260	-85	-86	-29	-20
1700000009740	1903	-2254	-76	-92	-27	-20
1700000009750	1897	-2263	-90	-83	-35	-13
1700000009760	1899	-2269	-72	-87	-42	1
1700000009770	1904	-2256	-82	-91	-30	-8
1700000009780	1901	-2263	-81	-79	-38	-11
1700000009790	1896	-2259	-75	-93	-21	-19
1700000009800	1903	-2250	-82	-84	-32	-18
1700000009810	1902	-2265	-83	-87	-34	-12
1700000009820	1900	-2262	-91	-90	-38	-17
1700000009830	1921	-2254	-79	-82	-29	-26
1700000009840	1911	-2262	-82	-94	-33	-19
1700000009850	1909	-2256	-75	-93	-21	-13
1700000009860	1899	-2266	-77	-87	-37	-13
1700000009870	1914	-2272	-84	-80	-35	-15
1700000009880	1913	-2268	-80	-80	-18	-18
1700000009890	1899	-2264	-86	-95	-40	-4
1700000009900	1901	-2268	-84	-96	-32	-8
1700000009910	1912	-2257	-80	-91	-37	-23
1700000009920	1909	-2258	-84	-91	-31	-25
1700000009930	1907	-2257	-77	-87	-34	-16
1700000009940	1912	-2267	-84	-82	-40	-2
1700000009950	1912	-2247	-88	-98	-25	-17
1700000009960	1919	-2259	-96	-90	-36	-5
1700000009970	1920	-2278	-90	-92	-23	-11
1700000009980	1915	-2266	-87	-89	-31	-19
1700000009990	1916	-2253	-90	-77	-34	-19
1700000010000	1918	-2271	-99	-95	-27	-31
1700000010010	1913	-2268	-104	-87	-37	-10
1700000010020	1908	-2258	-96	-101	-28	-20
1700000010030	1913	-2272	-100	-85	-26	-16
1700000010040	1917	-2263	-107	-93	-43	-18
1700000010050	1915	-2260	-94	-97	-22	-23
1700000010060	1910	-2260	-91	-85	-40	-12
1700000010070	1916	-2269	-97	-91	-28	-25
1700000010080	1930	-2262	-98	-78	-28	-13
1700000010090	1922	-2261	-104	-85	-27	-18
1700000010100	1922	-2264	-101	-86	-29	-11
1700000010110	1925	-2264	-105	-82	-31	-14
1700000010120	1914	-2253	-96	-77	-27	-18
1700000010130	1912	-2259	-99	-84	-34	-18
1700000010140	1913	-2262	-105	-91	-37	-17
1700000010150	1911	-2249	-100	-94	-21	-15
1700000010160	1929	-2264	-95	-96	-33	-17
1700000010170	1915	-2264	-103	-87	-33	-15
1700000010180	1925	-2259	-101	-97	-36	-20
1700000010190	1918	-2267	-104	-83	-28	-13
1700000010200	1918	-2253	-105	-92	-34	-16
1700000010210	1924	-2247	-107	-89	-44	-22
1700000010220	1926	-2262	-109	-74	-31	-20
1700000010230	1923	-2253	-91	-85	-26	-20
1700000010240	1933	-2259	-104	-94	-47	-22
1700000010250	1925	-2253	-113	-79	-31	-14
1700000010260	1921	-2252	-101	-86	-29	-20
1700000010270	1931	-2268	-90	-83	-32	-14
1700000010280	1926	-2259	-93	-79	-37	-25
1700000010290	1923	-2259	-104	-79	-34	-21
1700000010300	1933	-2263	-107	-88	-27	-10
1700000010310	1935	-2255	-103	-85	-30	-12
1700000010320	1928	-2249	-106	-86	-31	-31
1700000010330	1928	-2255	-102	-81	-22	-21
1700000010340	1934	-2258	-113	-76	-42	-24
1700000010350	1940	-2253	-110	-85	-31	-17
1700000010360	1934	-2261	-97	-81	-40	-18
1700000010370	1945	-2268	-104	-76	-26	-17
1700000010380	1937	-2255	-98	-84	-30	-2
1700000010390	1931	-2258	-102	-84	-32	-19
1700000010400	1944	-2254	-101	-77	-31	-21
1700000010410	1945	-2254	-108	-74	-46	-24
1700000010420	1942	-2251	-108	-80	-35	-15
1700000010430	1941	-2259	-117	-87	-30	-7
1700000010440	1939	-2254	-110	-92	-28	-15
1700000010450	1930	-2239	-116	-87	-42	-10
1700000010460	1940	-2254	-112	-87	-22	-17
1700000010470	1944	-2256	-104	-80	-22	-19
1700000010480	1929	-2252	-114	-72	-31	-11
1700000010490	1935	-2248	-108	-83	-42	-13
1700000010500	1944	-2253	-104	-92	-37	-35
1700000010510	1937	-2253	-117	-81	-33	-23
1700000010520	1941	-2258	-125	-86	-38	-19
1700000010530	1944	-2244	-112	-78	-28	-27
1700000010540	1946	-2256	-113	-90	-36	-26
1700000010550	1939	-2258	-105	-83	-38	-21
1700000010560	1945	-2244	-128	-90	-27	-15
1700000010570	1946	-2253	-112	-90	-31	-32
1700000010580	1946	-2247	-122	-86	-27	-9
1700000010590	1943	-2254	-120	-79	-48	-19
1700000010600	1937	-2251	-110	-83	-29	-22
1700000010610	1946	-2240	-112	-85	-40	-21
1700000010620	1939	-2251	-110	-74	-38	-24
1700000010630	1960	-2238	-118	-80	-29	-17
1700000010640	1948	-2251	-118	-74	-29	-27
1700000010650	1946	-2250	-119	-78	-28	-11
1700000010660	1948	-2247	-124	-83	-36	-15
1700000010670	1947	-2246	-113	-87	-29	-22
1700000010680	1940	-2255	-127	-75	-34	-19
1700000010690	1943	-2247	-118	-77	-41	-11
1700000010700	1940	-2260	-138	-74	-25	-19
1700000010710	1948	-2250	-120	-78	-24	-28
1700000010720	1952	-2242	-127	-77	-36	-7
1700000010730	1959	-2249	-133	-72	-30	-20
1700000010740	1947	-2241	-126	-82	-30	-10
1700000010750	1955	-2253	-128	-80	-23	-16
1700000010760	1947	-2236	-140	-69	-35	-26
1700000010770	1946	-2254	-126	-71	-28	-14
1700000010780	1951	-2238	-125	-65	-28	-18
1700000010790	1940	-2243	-119	-79	-34	-25
1700000010800	1951	-2252	-134	-76	-25	-14
1700000010810	1956	-2250	-133	-68	-34	-21
1700000010820	1954	-2241	-126	-72	-30	-15
1700000010830	1953	-2243	-131	-83	-23	-13
1700000010840	1949	-2242	-122	-81	-39	-15
1700000010850	1947	-2234	-122	-69	-43	-12
1700000010860	1952	-2242	-123	-74	-23	-7
1700000010870	1948	-2250	-122	-68	-35	-16
1700000010880	1953	-2248	-114	-73	-27	-8
1700000010890	1954	-2231	-133	-82	-43	-14
1700000010900	1959	-2238	-125	-84	-29	-16
1700000010910	1964	-2241	-125	-81	-34	-24
1700000010920	1956	-2240	-134	-70	-39	-24
1700000010930	1955	-2243	-125	-79	-32	-8
1700000010940	1962	-2242	-128	-79	-32	-23
1700000010950	1951	-2246	-124	-62	-29	-10
1700000010960	1949	-2248	-132	-66	-31	-25
1700000010970	1956	-2244	-136	-67	-32	-15
1700000010980	1965	-2248	-136	-87	-30	-15
1700000010990	1955	-2242	-128	-73	-30	-20
1700000011000	1972	-2237	-131	-81	-35	-12
1700000011010	1955	-2238	-137	-77	-31	-17
1700000011020	1944	-2227	-131	-78	-34	-10
1700000011030	1961	-2234	-132	-75	-24	-21
1700000011040	1950	-2233	-136	-62	-22	-16
1700000011050	1954	-2241	-143	-73	-35	-20
1700000011060	1962	-2243	-124	-75	-35	-12
1700000011070	1960	-2247	-137	-78	-23	-12
1700000011080	1965	-2239	-142	-67	-33	-23
1700000011090	1960	-2245	-130	-77	-26	-18
